2021,2022,2023,2024,predicted
6823,6731,6313,6650
8210,11078,8097,
2911,3108,2664,4113
2233,3561,3332,
32372,35282,31500,34554
36852,39787,33563,
1920,1754,667,2718
5023,5352,5177,5705
6862,6154,6568,
11272,12410,10632,12168
15277,18990,13663,
6831,6223,5933,6723
8006,7752,6310,
2818,2139,2039,2455
42360,47546,38086,42663
46790,52805,45983,
1513,,1727,907
6691,7795,6252,7386
7412,8576,8645,
14463,15994,12960,15351
19547,24998,17156,
7540,7000,6240,7405
7624,10121,9541,
1970,3009,1509,3300
1222,2894,2384,
35372,42069,34971,39973
44625,52354,42321,
1369,1686,783,1606
5662,6265,5622,6908
8535,7987,7313,
11242,12588,11338,13911
18721,17968,16139,
577,782,554,1282
5746,5980,5340,6915
5979,8745,8144,
1348,1430,1574,1693
2117,1553,2513,
9433,10895,10889,10832
17138,15515,13059,
310,501,201,692
481,,,
1597,1620,1752,2088
2801,2654,3073,
3620,3693,4776,4066
6482,6402,6982,
220,329,287,301
2335,2083,2313,2294
3298,3547,3428,
114,68,50,330
1096,982,870,1710
920,1769,981,
7244,7877,7952,8830
11221,12918,12822,
314,254,253,313
1033,1208,1246,1440
2011,2184,2581,
40,44,47,93
2552,2755,2931,3521
5049,5062,5337,
142,104,91,162
1792,1444,1651,1993
2695,1529,2742,
692,413,579,738
919,920,1308,
18,13,35,39
21125,26067,20182,21323
33351,33716,28896,
1739,1304,1197,2476
3519,4023,3296,3635
5745,4871,4565,
194,211,176,
8023,8423,7559,8153
14206,10462,14025,
663,677,690,
4842,4496,4045,5006
4763,6058,5648,
1950,2402,1726,2661
2042,2637,3166,
19898,22508,18344,20334
27273,29944,26416,
748,804,695,1452
2956,3484,2906,3513
4823,4388,4360,
6403,7221,6567,6910
12806,12068,11638,
530,373,360,645
4036,3945,3288,4425
5566,5547,5884,
1672,1202,1466,1561
1855,1947,2190,
16036,17975,16247,17869
24107,22490,21978,
775,827,670,2201
2557,2818,2700,2916
4436,4366,3620,
6584,6537,6423,6801
10119,9173,10706,
404,579,428,
3839,2919,3032,3825
4299,5600,5201,
1697,1603,1366,2318
1595,1835,2636,
13845,15151,13644,14955
19397,22566,20562,
695,523,538,551
2024,2187,2115,2517
3706,3528,3315,
4903,5228,5129,5524
8565,8117,8847,
324,325,211,378
3359,2572,2478,3260
4172,3923,3741,
1229,795,1338,1293
1090,1240,1893,
45756,53006,41149,47044
51548,54637,52470,
7934,8062,6644,8077
9431,9801,8865,
15848,16912,13682,17158
19602,28065,18791,
8993,7321,7080,8410
10204,11352,9052,
3253,3598,2950,4645
3131,4780,3530,
43020,46608,40080,44668
56543,55724,43653,
6663,6969,6566,7347
9278,8690,7325,
14013,15221,13372,15097
22024,21356,18095,
8293,6911,6646,7626
9360,10109,8494,
3389,2844,2616,2966
16105,20949,13793,16047
23692,27915,23504,
2525,3365,2746,2646
6855,7393,5459,
5471,6100,7099,6033
10364,10696,9812,
4373,2795,4295,5514
2913,2922,1883,1899
14008,16225,13695,14740
14496,18494,18237,
1908,2404,1995,2268
4817,4962,5113,5360
11148,11951,5892,
3422,3574,3499,3655
4316,6191,4851,
1646,1190,1333,1120
30473,36528,29571,34634
45709,46493,39410,
1499,1737,1872,3919
5712,6286,4778,6141
7320,9534,6925,
11495,13857,10827,11952
18889,20779,16819,
667,,971,
6781,5758,5486,6634
7936,10387,9594,
2813,2950,2551,3335
2065,2667,2596,
26985,32509,26403,29993
40360,44596,37344,
1608,1529,1395,2499
4249,4855,4214,5280
7598,7444,6143,
219,184,279,446
9322,10775,9256,10546
17605,17206,15771,
5621,5263,5185,6108
8921,8252,7560,
2187,1942,2005,2147
2659,2370,3144,
4809,3018,1141,3194
2557,2428,549,
901,,133,
4852,4323,2233,3671
1791,1974,561,
516,760,701,457
510,875,1032,
696,421,173,515
726,663,322,781
539,779,315,
111,115,104,181
475,437,173,391
359,416,129,
154,109,110,111
125,115,88,
129,79,37,54
81,,,
33141,32997,27473,34919
46314,41242,33697,
5342,5093,4628,5760
9781,7240,6470,
12184,11059,10057,14261
19599,,,
6097,4867,4809,6025
6941,8558,7782,
4137,3999,4259,5286
35018,33152,29494,35422
48365,37193,35150,
2200,,1566,
5752,5363,5070,6220
8980,9053,6589,
12809,12137,10709,13918
19360,15846,14063,
6872,5909,5458,7750
7727,7873,7900,
3369,2480,2128,2672
3127,3880,3095,
18920,24758,18913,22101
23282,29580,24611,
975,1237,726,1450
2826,3556,3142,3652
4629,4667,5152,
7053,8210,7686,7973
11060,11515,11518,
4007,3947,3191,3750
5506,5928,6200,
2842,3081,1815,3724
23040,23792,20246,21061
31078,31680,25841,
3344,3356,3079,3752
6139,5388,4679,
204,177,154,
7380,7820,7442,8348
13896,11654,11317,
410,702,750,
4718,4847,4339,4922
6087,5837,6428,
2182,1657,1805,1839
23084,25632,23584,26362
35168,38263,33767,
1205,695,443,696
3807,3966,3873,4528
6551,5730,6046,
7433,8585,8366,9043
14379,14751,14399,
646,410,620,600
3297,4260,4153,4509
5396,5269,4490,
2846,2744,2451,3551
7013,3970,3238,
27329,28349,26504,29422
35932,39384,36259,
783,662,733,668
2081,,1770,
4170,4466,4281,5018
5919,6025,5724,
113,195,180,167
8323,9148,8519,10495
16434,14081,14235,
4063,5387,4128,5314
7844,6216,6422,
1181,1081,1154,1232
1594,2201,2306,
4663,5627,5335,5943
9606,9693,10115,
207,74,97,117
375,289,203,
819,907,879,1044
1890,1740,2182,
1827,2081,2322,2802
3637,4898,3578,
88,61,50,80
234,308,258,
881,867,898,1136
2441,1834,1751,
14,17,16,16
1116,942,865,927
3133,953,2259,
2751,4254,4295,4191
5314,6591,7439,
138,96,137,134
423,701,703,709
1287,1223,1080,
80,105,114,
1279,1305,1471,1605
2983,3014,3786,
69,62,59,120
963,634,820,1072
1809,1269,1393,
18,13,12,22
391,209,311,428
599,595,527,
5,2,13,15
12408,11749,11254,11921
20379,18701,19568,
727,374,442,476
1686,1886,1750,1894
2986,3454,3420,
4420,4053,3734,4534
6290,8684,7602,
455,240,181,262
2052,2120,2144,2528
3897,4931,4263,
2532,2093,1459,1785
3997,1384,3326,
12648,12832,10850,10928
19386,20279,17821,
468,608,534,148
1340,1595,1279,
1781,1935,1551,1904
3341,4037,2921,
4129,4400,4269,4927
9699,8054,7748,
202,326,222,542
3120,2673,2443,2605
4248,3971,3316,
934,737,957,870
1742,1496,1258,
9089,8792,8491,9231
14336,15137,16157,
288,217,284,217
969,739,215,
1296,1285,1270,1580
2974,2875,2608,
3327,3123,3267,3859
5697,6636,7187,
194,219,144,183
2010,1571,1669,2050
3150,2258,1841,
1922,2403,1383,1546
4049,2023,3045,
9238,9165,7837,7707
14641,14170,14513,
431,245,283,307
871,768,865,
1288,1515,1281,1402
2194,2171,2373,
140,,170,
3095,3030,3286,3043
5428,5261,5512,
162,168,123,266
2267,1689,1944,2062
3488,2774,2371,
886,539,675,823
1075,1197,1667,
17332,19151,18036,19615
29506,32244,27964,
883,582,552,590
2671,2766,2764,3435
6780,4918,5429,
212,106,92,170
6279,6566,6395,7622
12867,10869,12722,
468,241,298,477
3819,3317,2981,3587
5844,6977,6029,
3530,2943,2642,2560
5614,3251,4227,
18047,20976,16883,19748
31799,29749,30093,
729,1370,970,512
1179,1446,1572,
2942,3201,2896,3486
5813,5531,5194,
6326,7211,6744,7823
15000,12581,11651,
294,569,500,568
4239,3936,3906,4759
7874,7970,5730,
1578,1613,1456,1643
2562,2154,2111,
30264,29625,27123,32872
47347,48469,37013,
4818,4265,4517,5612
8833,8330,6622,
10450,9717,9826,12822
15132,,,
5594,5366,5139,5828
7426,7376,6994,
4091,4117,4062,4689
30909,31416,29798,35559
43202,44602,36967,
1414,1742,1827,3306
4796,4768,4781,5770
7794,7664,6456,
10908,11569,10676,13268
16697,15844,16312,
7089,6253,5174,6676
9829,8682,7047,
2502,2209,2275,2824
4119,3777,3445,
206236,210069,166551,247596
182534,175412,127794,
59662,44363,45613,
30495,21146,20579,27811
20192,16043,14615,
19886,19111,13702,40112
17871,12619,11790,
56064,57305,45573,55914
60411,63652,45771,
8774,8727,7676,9404
17391,16842,14865,18438
22170,22719,18491,
9418,7663,7144,8743
10322,10857,9119,
3645,3466,2783,3705
199284,181514,178772,231324
182777,179498,156665,
59084,56599,52011,98955
49860,57428,61045,
27098,22105,23367,24924
32131,10776,12904,
22972,17706,19225,32970
51250,52619,41102,50320
56972,54896,44984,
7911,7871,6951,8333
9287,8246,8462,
16013,16056,13964,16505
20723,22473,18475,
8625,6846,6820,7798
5752,9475,9066,
3041,3224,2594,3003
4602,4046,3518,
202543,239896,207929,299281
41059,61612,57727,
23250,27369,25232,36730
15003,19652,16954,37412
58734,59085,47943,57997
9489,9075,,9708
17842,17898,16015,18999
10397,8582,7868,9614
4064,3619,3376,3851
178510,176713,172569,217289
173845,160775,163310,
59450,52483,55232,
34805,55608,43060,
19703,18995,22204,24520
16920,13184,17574,
8667,6663,9814,19732
8199,5968,6669,
52016,53270,43787,53657
61503,62836,51952,
2075,,,
8152,7991,7081,8852
9707,9488,8508,
15249,15898,13946,17896
22293,21313,19654,
859,,892,
8070,7536,6581,8072
10118,10073,9157,
2290,2263,1781,2654
2015,2702,2067,
196225,145150,159651,174131
46823,53129,36930,
24742,16214,15731,19043
21024,30122,20998,
36527,36048,23967,34842
6354,6295,5071,6188
12495,11080,9822,14458
8513,4351,4157,6296
2754,2904,1935,2162
66475,58163,50019,75987
58905,56933,54242,
756,291,2370,2276
21268,15664,14185,25178
16667,13994,19404,
7429,7473,7639,6092
7456,4884,10308,
6707,4931,5868,14266
4923,2809,2948,
19692,19344,16987,20298
31835,29701,26706,
225,490,445,
2948,2920,2710,3310
5564,5009,4575,
6772,6267,5905,7198
10414,11527,10668,
3954,2485,3154,3907
4852,4282,4607,
1361,900,1181,1464
1220,2168,1957,
106777,106157,102944,121194
94771,99707,119700,
33216,33622,27540,90195
31119,24233,22717,
14448,11012,12854,12676
25119,12853,16005,
12722,11040,14186,41930
14186,9690,12508,
38398,38384,32095,38044
48395,48612,39335,
6051,6126,5377,6685
7768,7420,7161,
10957,12100,10820,13148
19223,19280,16392,
721,,795,
6239,5621,5184,6214
8980,8934,7516,
2355,2226,2035,2779
3436,2953,2166,
87676,81719,71305,96256
86153,80906,71032,
1646,,,
28824,20640,21630,32467
27195,22924,20466,
11113,9456,9088,10847
12784,9021,13949,
14243,9669,12052,28056
10408,8505,11957,
28735,28723,25045,27158
44300,39163,35933,
4829,4688,4096,4584
6935,5700,5727,
8956,9209,7806,8982
13881,14485,14208,
5104,4097,4270,4937
7308,6964,5273,
2088,1622,1866,1942
2488,2574,2490,
134595,116780,121154,142075
115766,115964,122152,
46855,29929,33372,57351
33272,35999,50316,
21201,12734,14561,14041
32601,11592,17471,
30240,16859,18668,
40210,37885,32751,37244
48915,47445,40887,
6445,6151,5618,6304
7869,7264,7414,
12907,11859,11207,13512
20308,18067,15277,
6475,6085,5930,6686
9830,9667,7690,
2676,2244,2157,2716
4039,3152,3591,
205461,208017,210641,226647
69319,68667,57096,
29299,24461,18834,32523
24757,24510,19965,
39911,43277,37649,45559
8574,7684,6126,7624
17373,15468,13484,16543
7961,7628,7212,9252
3939,3763,2949,3509
186947,222456,192626,265899
31106,22449,13011,19129
12190,17691,9561,29783
36387,36116,25435,31639
5560,6342,3971,5223
13067,13298,10408,13839
8309,5551,4586,6702
1700,2840,1967,2728
140672,153958,160289,173117
170912,134027,159241,
40952,46976,45806,36207
33741,36036,71342,
18430,17772,16821,21527
29867,22247,21748,
19373,13940,17230,45933
17128,17811,19980,
42915,46244,37248,46675
57247,58582,46334,
1953,,1307,2981
6851,7232,6219,7830
8794,8970,7591,
13139,14616,12797,15431
21289,21755,18054,
7634,6706,6106,7660
10166,10264,8165,
2864,2627,2242,2928
3511,2839,3151,
180310,221856,155548,236979
61059,63979,61490,
14516,24664,15376,25507
16348,23035,17074,21009
50451,56086,40408,51420
8528,8650,7086,
17841,17241,15800,18714
10530,8139,7361,9441
4432,3331,3264,3126
244457,218300,229834,307180
214783,200159,206151,
71585,68823,56986,
61644,64601,71538,
31610,27307,24671,32881
41696,30370,24722,
31221,22901,25668,21673
22798,23352,23222,
57466,57696,47289,56865
63761,63738,55582,
8977,8627,7931,9382
9736,9679,9354,
17518,16862,15117,18933
22790,24497,20399,
9762,8440,7447,9301
11181,10540,9917,
3901,3419,2862,3622
4719,4107,3793,
455,342,163,271
198,153,86,
2,,7,62
540,,304,595
95,,103,
188,169,97,133
122,93,60,
182,108,145,289
18,87,41,
718,,353,415
451,491,289,466
168,253,129,
31,48,3,
125,163,87,136
150,312,90,
372,305,244,299
284,137,130,
113,89,46,104
59,33,6,
68,86,24,85
28,12,36,
48386,49187,33833,32869
39753,33896,25091,
22510,32720,26933,59839
20505,17636,10384,11278
19027,13570,9938,
13714,9407,8518,9508
14602,8270,6138,
37076,40636,30623,35922
39760,33641,25713,
6040,5931,4886,6217
11846,12464,10623,12280
16800,16350,13197,
449,,767,
6092,5688,4767,5691
7901,,,
990,1718,1654,1867
43566,42052,30971,30934
40953,39870,26342,
2198,1469,584,
32512,68456,39158,43883
22277,24859,35513,
16988,14596,9698,10457
13089,15427,9322,
22107,23514,16599,14849
15540,10790,15949,
26649,12843,14733,29399
26508,29246,23968,26194
32747,40305,28822,
1229,,,1016
4224,4569,3850,4781
6397,5993,4503,
8290,9683,8804,9306
14400,13366,12418,
474,700,591,573
5179,4968,4415,5176
5480,5070,6085,
1721,1636,1498,1689
2734,2053,2526,
49074,49527,39074,40264
53743,43101,31731,
50982,41306,77659,
20234,18377,12670,14202
18010,15839,11877,
27209,20918,17155,16371
12754,16371,10664,
15768,15395,15518,34138
9684,4830,6390,
29982,36937,31175,33650
39154,44754,34440,
1030,941,902,1743
2095,,1542,
4871,5705,4969,5714
6766,6614,5449,
239,210,183,
9161,11538,9794,11102
17114,14787,13217,
4454,5118,4647,5615
5578,5736,6538,
1392,1133,1179,1515
1368,2017,1858,
10297,10956,8657,9271
14186,11280,10145,
332,97,454,170
242,337,751,
14972,13499,7421,20059
17634,5463,5899,
3850,4032,3772,3220
5511,4330,4099,
193,142,172,165
170,,,
5115,2927,5379,3043
5485,8350,5746,
2485,3630,1054,4056
3633,4896,932,
3436,4521,4455,4482
5720,5568,6203,
114,102,73,94
248,,292,
524,705,686,645
808,776,1177,
1364,1242,1518,1457
2096,1683,2515,
56,,,98
621,361,764,843
1204,577,1217,
55,,,18
230,128,171,269
358,569,432,
8,4,12,
21300,25305,19346,15954
28789,24093,16570,
1779,493,1001,521
41516,58558,26509,26831
8179,8203,5438,5301
10078,7848,6607,
27068,12668,9473,9899
14137,11326,10565,
17540,19064,7932,16825
8309,14485,4583,
13520,14988,11474,11415
20171,20796,14920,
1061,1243,838,
2020,2392,1862,2011
3488,3100,2494,
4696,4881,4192,4310
7475,6048,6287,
333,300,197,328
2929,2454,2583,2686
3139,3199,3977,
849,819,823,869
1164,896,1477,
16108,17312,14668,12264
22232,18283,13697,
788,1133,2464,
25988,29302,15176,22874
53129,17094,13861,
5597,5772,4627,4082
6112,5427,5237,
637,,,
9050,7062,6563,6719
8631,10340,9610,
16240,9237,2820,6198
13896,3103,4028,
8647,9044,7563,7433
10740,11578,11285,
167,140,233,
603,446,557,
1226,1389,1167,1260
1411,1549,1587,
129,119,91,
2882,2926,2718,2574
4621,3761,4303,
140,,,133
1863,1356,1941,1665
2577,1895,2097,
64,,,
608,306,433,411
709,890,928,
44848,36882,25540,21437
48339,32132,19162,
14156,21102,30303,33778
14121,14826,7887,9819
17338,14601,6730,
9199,23413,9310,5321
10177,16703,12758,
19909,21125,16153,16218
22611,31347,24670,
3383,3764,2695,3333
7472,7486,6808,6978
16528,15877,8972,
5062,5170,2773,4856
7359,8175,6815,
1995,1867,1946,1258
52861,51523,35962,36082
54406,35098,29552,
20553,18544,12476,12355
18067,19551,10176,
27157,25087,17480,16049
33374,23069,17777,
36626,40391,28794,33674
42589,39140,36803,
5835,6198,5286,6173
11251,12233,10031,12440
17555,14790,12376,
6477,5341,5275,6885
8995,5567,7171,
2171,1971,1943,1940
29082,32212,23751,22280
48655,40076,26499,
498,,,1321
29769,69916,32056,36039
67965,67129,31780,
9535,11802,7728,7893
16272,14092,10133,
981,461,512,1872
28514,17148,14185,13856
35473,23903,11150,
2660,16174,17188,15322
13804,,13427,
18621,23029,17258,20611
31685,33078,26173,
621,1484,528,963
1905,,1082,
2989,3530,3070,3546
6222,5680,4626,
167,218,225,
6230,7418,6687,6889
14668,12124,11136,
4136,3659,3665,4556
5933,5293,6296,
1233,1063,1188,1466
1729,1565,1955,
52723,50741,34512,41705
57901,54244,36557,
20964,18892,12584,14647
20302,19186,12983,
31760,23499,17663,18762
17854,24622,18493,
31987,35771,30428,33433
45331,45484,35960,
1306,2332,1439,
5821,5652,5027,6564
8194,8251,7316,
11455,11823,9652,12253
16989,14741,13422,
7143,6433,5836,5806
9855,6877,6684,
2388,1814,2110,1889
3597,2767,2771,
11135,13750,11118,12455
16698,18328,16429,
719,327,316,579
4279,4000,2247,3311
7151,7250,5880,5688
14010,10898,6900,
365,,,
3450,2024,2206,2641
1871,3061,3013,
2047,506,1385,617
3124,965,1608,
7614,8954,8495,8018
12483,12263,12698,
1344,1403,1257,1419
49,73,32,57
3016,3127,3159,3444
4790,5837,5145,
1630,990,1310,1584
36,,,
591,415,359,443
535,606,1328,
25659,,,
30268,,,
7061,,,
14108,,,
19689,,,
6419,,,
7947,,,
6823,,,
5894,,,
19259,,,
24359,,,
2990,,,
119,,,
7011,,,
12239,,,
4128,,,
3547,,,
917,,,
1179,,,
40,,,
19300,19406,15598,16179
24065,22132,19778,
6132,6207,3393,3977
237,,,
11082,9445,7054,10568
14435,18247,10464,
5153,4526,3028,3671
6047,5604,4457,
3248,1635,1860,2529
5794,7878,4082,
14427,16068,12216,12080
20990,22242,18062,
552,,,459
2297,2238,1986,1919
5093,5128,4948,4713
9999,9371,6630,
204,,,
2977,2365,2345,2536
2037,1910,2703,
79,,,
1206,624,948,991
48897,48765,37144,52643
53337,38463,36566,
1083,,617,2200
11808,12544,8674,16724
25420,23022,12425,
42031,31055,23977,37828
28678,47449,30069,
8262,7325,6601,8588
5591,3308,5841,
13969,7011,3320,8845
19973,5445,7322,
46557,48341,40089,47888
52863,44404,42069,
7280,7574,6372,8113
8589,8984,8234,
14885,15159,12751,15137
19885,18221,15512,
8595,7156,6697,7130
6317,9498,8543,
2696,2755,2460,2906
46292,40790,28614,39332
11913,13393,8579,
38314,,,38653
8388,5700,6877,9379
47797,43307,35541,47996
15870,15152,13656,
4645,708,3852,
30414,35089,29582,38799
34135,35528,33647,
1856,1726,896,1164
9059,9742,6273,11999
23856,15949,12142,
26005,22250,18030,25528
36826,31613,21689,
6289,5129,4737,5637
6115,4724,6556,
6925,6984,3509,9928
9410,3910,6124,
35345,36501,31123,33696
39440,41068,35384,
2242,1935,1301,1813
5411,5503,5137,6165
7878,7069,5623,
11302,11933,10021,11747
14177,15449,10592,
6716,6069,5499,6367
6776,7174,6669,
2470,1899,2125,2084
3294,2699,2832,
47708,40714,32356,
17405,23196,20200,27262
7602,3728,5170,6450
35841,36424,28377,34405
8758,8364,7318,
11730,10242,8834,12673
3037,3639,3385,
49983,54787,42828,55579
61861,50847,39920,
11866,12916,8752,17155
43910,36029,23780,40766
9916,8439,7062,10026
13525,11796,9281,
51680,50512,43804,54181
50513,63008,41272,
8266,7924,7493,9327
17043,16114,14117,18415
21574,21934,17980,
10207,8244,7269,9454
1911,3378,2947,3238
42390,41294,36578,44468
41406,48329,43543,
10577,9112,7507,15717
21994,23784,12754,
31466,23416,19949,29500
43779,41170,30265,
7262,7175,4858,8362
9274,10112,8250,
7784,6151,2405,6811
9461,6328,9091,
37450,41543,34736,40215
43113,46680,41918,
5797,6206,5642,6556
7145,7605,6969,
10843,12572,10892,12892
17680,17465,15164,
659,274,617,792
5362,5353,4989,5957
6449,7101,8208,
1437,1311,1668,1585
1359,2450,2304,
11829,11092,11240,14090
18483,13097,13052,
181,91,311,107
583,161,808,
3101,2811,3443,4275
6711,3796,3562,
10698,7688,6817,8278
15345,14738,7882,
117,53,164,226
1811,1583,1235,1466
2871,1603,1703,
143,36,55,21
1351,1285,697,2160
1813,1972,1375,
8345,8689,8875,8765
11194,11683,12192,
109,142,172,288
1174,1261,1379,1397
2134,1730,2507,
2656,2599,2771,3182
5106,4925,5874,
108,85,83,180
1690,971,1521,1934
2111,1260,2405,
56,39,27,
528,213,393,458
727,615,910,
35,35,16,
19913,19712,18043,23223
24849,24531,25810,
1078,431,228,1171
6052,6935,4720,6620
14737,12336,7215,
18265,12634,11895,17401
27099,20083,18167,
3863,2960,2751,3940
5222,4472,3480,
3150,2199,1971,3373
7382,4282,4881,
19785,21597,17700,19559
25660,28340,25758,
976,798,689,1410
2964,3415,2874,3226
4710,4285,4143,
6421,6650,6159,6475
11387,9760,9831,
546,346,429,737
3542,3239,3557,3955
6017,4937,4423,
1420,887,1096,1139
1619,1388,2027,
15149,15843,14050,19252
22154,18956,17861,
615,857,1778,
4023,5189,4135,6124
9506,11132,5060,
13882,9600,9433,12936
24146,18577,16201,
122,593,284,177
2800,2108,1964,2901
3651,2943,1855,
2544,2106,913,3002
6868,2440,3669,
13265,14177,12624,13608
21557,16975,17685,
439,383,457,593
2117,2154,1973,2149
3455,2603,2950,
4188,4052,4030,4631
6936,6005,6190,
2545,1881,2466,2851
3197,2827,3680,
963,710,653,757
1581,1342,1534,
28575,31048,27268,32976
32323,39660,38162,
1511,1492,1271,775
8029,7596,5826,10116
17680,25085,12248,
25434,21850,16626,23991
40065,29483,27400,
6153,4784,4109,5700
8801,8818,7098,
4422,4493,3022,6067
19992,11707,6182,
27912,31045,25931,27957
38490,44080,35964,
1495,1318,694,1584
1810,,2354,
4306,4703,4226,4949
6964,6910,5953,
187,,,
8902,9937,8501,9834
16880,16424,14589,
597,687,609,952
4891,4740,4756,5360
8005,6927,7410,
1856,1504,1599,1915
2635,2173,2665,
40741,44601,40319,48076
52034,47533,45565,
10124,10620,6921,15542
25391,22699,13604,
36185,27029,23063,34536
34542,33303,30071,
7589,6833,6075,8419
9320,10213,7813,
7778,3277,3192,9580
43858,45818,38708,44399
53462,51650,44731,
2224,,2021,2586
6831,7116,6330,7413
8428,8769,7783,
13886,14390,12349,14964
19207,18349,15956,
7653,6918,6264,7887
8677,4938,8498,
2618,2468,2322,2844
3197,3592,3447,
4087,4377,4164,3717
5644,4868,5492,
212,63,,
1405,1901,1506,1321
7799,6930,,
3174,3784,3390,2383
4152,4444,4583,
2094,1705,1435,1555
2507,1735,,
327,326,120,314
1798,2677,2588,2594
2647,4993,3285,
250,349,374,398
928,963,1029,740
2254,1699,1739,
19,12,,
1037,330,550,586
203,151,205,224
518,568,,
22035,20862,18683,19080
18044,16558,15473,
911,165,,
4973,4806,4873,4447
10814,15489,,
8430,12772,7970,12125
20707,18784,8884,
847,587,,
5156,6013,4772,5478
3409,4423,3072,
1904,1436,414,1223
14553,15511,14070,15195
21692,26628,19754,
1798,718,,
2393,2424,2423,2732
5470,5931,5628,5917
9195,8362,8483,
3142,2870,3038,3857
4053,4617,2877,
843,638,1100,1229
1369,1488,,
33471,33765,27458,32691
36048,39931,38007,
686,372,1008,955
6426,5989,7511,7099
8924,7140,10399,
190,,,
12484,17808,11634,15103
17329,18973,17442,
842,575,,
8363,7217,5568,7168
6970,8088,8690,
2680,1988,1463,1807
2001,1727,2727,
19187,22886,20639,22939
30114,35523,29862,
354,460,634,1367
3269,3566,3101,3680
5484,5221,4972,
6270,7381,6795,8050
12548,12646,10450,
696,,,
2984,2894,3682,4134
3555,4182,5309,
506,789,1001,1010
471,1182,858,
2874,2957,3109,2933
5366,4197,3394,
1021,606,,
837,1173,1345,1163
2412,3199,1073,
1567,1992,1961,2099
3819,1869,4509,
129,26,,
796,1310,715,1223
2265,654,580,
264,269,119,146
261,125,29,
1111,1689,1594,1615
1688,2641,3250,
39,14,,
164,247,274,309
300,356,540,
12,10,,
411,444,583,532
950,769,1290,
76,31,,
346,141,346,324
302,171,558,
15,5,,
65,54,70,153
163,195,22,
8267,9534,8128,7809
12978,15545,10463,
1271,1345,,
2902,3106,2759,2660
7873,6584,8562,
5027,6505,4819,5845
11986,9685,7962,
326,148,343,388
4259,2918,2589,2598
4391,2639,3037,
1047,674,696,982
965,885,1108,
7315,7316,6713,7132
11864,10445,11126,
183,189,,
1129,1359,1132,1314
1717,1794,2389,
2827,2889,2827,2495
5430,5176,5060,
115,191,135,86
1369,1204,1472,1710
2289,2169,2220,
519,454,389,366
1010,519,965,
5797,6612,6356,5662
10317,8562,7007,
1137,725,735,
2251,2630,1767,1792
3955,6226,3510,
3768,4510,3914,4406
9363,6739,7135,
2635,2284,1613,1959
3931,1655,1722,
106,,,
855,562,382,707
717,603,232,
4246,5179,4554,4227
8453,6966,6601,
688,307,382,
566,841,694,725
1087,963,996,
16,35,,
1638,1566,1648,1580
2813,2720,3229,
65,16,,
791,718,861,986
1685,1518,1054,
342,214,218,309
707,492,887,
14,7,,
4072,3979,4323,4452
7151,6593,4420,
371,125,84,164
918,1760,1511,1333
6287,5678,5195,
2719,3427,3280,3268
5509,4316,5556,
1077,1653,1693,1860
2488,1317,881,
141,,,
271,295,278,613
37,31,,
1933,2882,2652,2944
3203,4367,4689,
100,69,31,198
228,444,380,478
434,605,706,
662,816,1146,1038
1947,2314,1483,
329,103,,
564,310,654,852
1065,284,1597,
226,132,76,158
630,353,,
15976,16161,13477,14011
20277,33689,27130,
922,902,862,1166
1335,1796,,
4739,4775,3835,3965
10318,9484,8790,
7497,8995,5879,10194
19036,16134,13126,
511,394,495,680
7997,4781,4342,4424
6520,8881,6291,
1770,1373,903,1618
1665,1092,3219,
11458,12255,11214,12380
18836,23709,18607,
586,340,394,478
1900,2206,2063,2080
3618,4137,3163,
142,113,,
4288,4629,4662,4994
10299,9710,8176,
276,372,267,377
2472,2416,2568,2633
4023,4116,4838,
914,717,826,1162
1393,1093,1676,
33915,29315,28072,26584
27465,34048,36734,
1107,775,997,2028
6965,6941,6276,5369
17642,15559,,
14976,18528,12473,15553
29134,21606,18127,
7136,7118,6108,9437
10559,9380,7588,
2992,2092,1153,1965
22386,22615,22140,23412
34991,37160,32869,
1067,1290,1035,922
3692,3371,3640,4418
7663,8303,7717,9052
13498,14591,11724,
4346,3812,4132,5257
6079,5111,6478,
1479,1204,1847,2069
2647,2067,,
40869,46108,32713,41318
40040,55333,43291,
8858,8999,7736,7757
19390,17386,,
16208,19772,14090,17436
30566,25166,18804,
10529,8489,6315,9388
10383,10078,8921,
3523,2179,1841,1861
26177,27100,25412,27766
45159,42823,36790,
4049,4665,4553,4517
9851,9917,9066,10611
16464,15310,10919,
4972,4239,4736,5712
9347,5229,7113,
1659,1393,1150,1538
1830,2661,2473,
200209,73469,138087,169930
266835,179166,192162,
8663,6825,6348,12084
6461,3759,4848,
52661,51029,43444,49836
61051,64076,52761,
8100,7722,7097,8643
14452,15279,14086,18001
22199,22726,19646,
8223,7301,6493,7662
1719,1527,1753,2156
92090,30668,48012,31545
163702,68312,88563,
20366,14551,13149,19897
7775,5830,5597,7348
6397,6203,2911,
19728,18501,16663,20039
28505,23932,25776,
3279,2843,2631,3386
105,61,189,323
6597,5915,5267,7086
10742,8297,11749,
3167,1788,2302,3059
4184,5012,3521,
900,640,839,1031
179284,53787,53351,188231
393925,202130,232758,
41854,16232,26670,27941
14082,12654,15956,18350
12957,8296,11572,
37540,35677,31901,36106
49712,40374,36297,
2024,,,
5805,5673,5315,6309
10209,10578,10330,12834
19215,19017,13595,
7138,5314,4485,7193
1823,,,
3864,2921,3427,
167053,52895,136987,102988
